ReadmissionRate,Facility_ID,City,State,County,Total_Admissions,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT,County_Facilities,Pop/Hosp
16.3,30038,SCOTTSDALE,AZ,Maricopa,1600,1.0,1.14,2.5860000000000003,0.304,0.488583,0.173083,0.101063,2.123053,1.264569,3.907997,4.613683,4.793518,0.818775,1.230525,0.956122,3.0,0.07125,0.110625,0.1875,0.24625,0.28125,189.0,2.0,3.0,66.0,92.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
14.7,30043,SIERRA VISTA,AZ,Cochise,549,0.0,0.46799999999999997,,0.596,0.295662,0.209695,0.106007,2.408803,1.400606,4.558309,3.246943,5.114245,0.8378770000000001,1.095933,0.881093,2.0,0.2276867030965392,0.2786885245901639,0.336976320582878,0.3989071038251366,0.5081967213114754,178.0,1.0,2.0,94.0,92.0,41741.333333333336,125922.0,41.8,1,125922.0
14.4,30055,KINGMAN,AZ,Mohave,640,0.732,0.892,0.0,0.41200000000000003,0.172785,0.199637,0.09249,2.76572,1.556766,6.107469999999998,2.229134,5.382634,0.985661,1.585957,0.882813,2.0,0.284375,0.2875,0.5265625,0.1671875,0.721875,178.0,2.0,3.0,59.0,98.0,34628.666666666664,212181.0,52.9,3,70727.0
15.6,30061,SUN CITY,AZ,Maricopa,1519,1.1340000000000001,0.813,0.978,0.53,0.258488,0.198446,0.088136,2.356347,1.382126,4.877214,2.764468,7.18567,0.786434,0.75565,0.942002,2.0,0.20078999341672152,0.1823568136932192,0.3949967083607637,0.2554312047399605,0.6181698485845951,215.0,1.0,3.0,50.0,84.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.5,30062,SHOW LOW,AZ,Navajo,470,1.6380000000000001,0.8420000000000001,,1.089,0.292574,0.211821,0.093773,3.183014,1.356172,7.813263,3.884679,4.690035,0.8192659999999999,2.338475,1.042155,3.0,0.13617021276595745,0.2851063829787234,0.29148936170212764,0.44468085106382976,0.4340425531914894,203.0,,0.0,64.0,56.0,33192.0,110924.0,38.2,1,110924.0
15.9,30064,TUCSON,AZ,Pima,1166,0.919,0.45,0.958,0.736,0.621325,0.243885,0.090064,2.58642,2.050792,3.789851,3.955131,7.601669,0.909611,0.982112,1.157355,3.0,0.11320754716981132,0.0711835334476844,0.22384219554030876,0.03173241852487135,0.2684391080617496,271.0,2.0,4.0,45.0,90.0,45375.0,1047279.0,39.1,8,130909.875
16.2,30065,MESA,AZ,Maricopa,1713,0.478,0.275,0.337,0.7490000000000001,0.23889,0.238773,0.089382,2.418204,2.235694,4.05887,4.393319,4.899812,0.900322,0.706292,0.940397,2.0,0.1039112667834209,0.16579100992410975,0.22358435493286632,0.04553415061295972,0.3736135434909516,234.0,4.0,4.0,15.0,89.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
16.1,30069,LAKE HAVASU CITY,AZ,Mohave,880,0.0,0.0,1.274,0.324,0.675924,0.201776,0.103912,2.616499,1.358242,7.230488999999999,3.120967,4.427347,0.816175,1.861463,1.054542,1.0,0.3125,0.2863636363636364,0.43068181818181817,0.3784090909090909,0.3659090909090909,205.0,,0.0,71.0,69.0,34628.666666666664,212181.0,52.9,3,70727.0
17.3,30083,PHOENIX,AZ,Maricopa,416,0.395,0.39799999999999996,,0.38299999999999995,0.728013,0.219231,0.093058,2.622037,1.41697,7.086152,2.459416,4.809017,0.849517,1.111046,1.030798,1.0,0.11057692307692307,0.1346153846153846,0.19471153846153846,0.7596153846153846,0.375,170.0,1.0,2.0,44.0,49.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
14.6,30085,TUCSON,AZ,Pima,1378,1.3,0.603,0.0,0.258,0.42789,0.219083,0.089941,2.259069,2.376476,3.047974,2.139024,3.886182,0.8255110000000001,1.050194,0.804634,3.0,0.1328011611030479,0.1741654571843251,0.23439767779390425,0.3621190130624093,0.3047895500725689,156.0,0.0,3.0,38.0,85.0,45375.0,1047279.0,39.1,8,130909.875
15.7,30087,SCOTTSDALE,AZ,Maricopa,2430,1.133,0.72,0.8320000000000001,0.315,0.371372,0.148296,0.096829,2.7203630000000003,1.097669,3.244212,2.566824,5.2133949999999984,0.761835,1.0892,0.805783,4.0,0.09670781893004116,0.08395061728395062,0.26008230452674896,0.4382716049382716,0.3395061728395062,190.0,1.0,3.0,61.0,91.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.0,30088,MESA,AZ,Maricopa,1414,0.867,0.461,0.644,0.899,0.502121,0.22734,0.100308,2.171114,1.324671,5.001989,2.660121,3.798272,0.774996,1.250107,0.8532719999999999,2.0,0.021923620933521924,0.21782178217821785,0.28642149929278643,0.2489391796322489,0.6499292786421499,251.0,3.0,3.0,53.0,79.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.0,30089,GLENDALE,AZ,Maricopa,1066,1.247,1.365,0.7170000000000001,0.64,0.259407,0.256759,0.102753,2.38991,1.409539,3.959518,4.025413,6.106075,0.807449,1.15513,0.953009,2.0,0.15853658536585366,0.13602251407129454,0.3630393996247655,0.07035647279549719,0.5393996247654784,241.0,5.0,4.0,30.0,86.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.3,30092,PHOENIX,AZ,Maricopa,1109,0.643,0.498,0.6709999999999999,0.348,0.169638,0.230256,0.103747,2.846566,1.995663,4.1377169999999985,3.913407,5.588806,1.092477,1.1592870000000002,0.943173,3.0,0.1109107303877367,0.16681695220919748,0.21731289449954916,0.29125338142470697,0.3678990081154193,212.0,4.0,4.0,52.0,90.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
13.6,30093,SUN CITY WEST,AZ,Maricopa,1736,0.586,0.495,0.716,0.462,0.26902800000000004,0.243939,0.100461,2.00772,1.337441,3.50416,4.36577,4.108633,0.798438,1.078186,0.841865,2.0,0.16532258064516128,0.21889400921658986,0.3346774193548387,0.27419354838709675,0.597926267281106,227.0,2.0,4.0,60.0,81.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.4,30094,GLENDALE,AZ,Maricopa,1271,0.46299999999999997,0.12300000000000001,1.043,0.226,0.520764,0.296638,0.08983200000000001,3.03202,1.307488,6.482107,3.286218,4.285093,0.794628,1.324565,0.989499,3.0,0.2022029897718332,0.12037765538945712,0.3068450039339103,0.22974036191974825,0.2753737214791503,126.0,0.0,3.0,45.0,68.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
16.2,30101,BULLHEAD CITY,AZ,Mohave,459,1.351,0.685,,0.23399999999999999,0.568217,0.204329,0.0928,3.205061,1.384035,4.48808,4.271909,5.085009,0.831341,1.024049,1.01796,1.0,0.3137254901960784,0.4901960784313725,0.599128540305011,0.06971677559912855,0.4379084967320261,153.0,2.0,2.0,67.0,66.0,34628.666666666664,212181.0,52.9,3,70727.0
15.0,30103,PHOENIX,AZ,Maricopa,2705,0.664,0.831,0.321,0.311,1.16331,0.21118,0.106073,3.27,1.8892,3.44935,4.499515,5.026527,0.679818,1.434006,1.211325,5.0,0.06839186691312385,0.06173752310536045,0.2817005545286507,0.36229205175600737,0.3120147874306839,199.0,1.0,3.0,48.0,86.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
14.6,30105,MESA,AZ,Maricopa,594,0.374,0.368,,0.423,0.200597,0.175264,0.093169,2.2124740000000003,2.241846,4.225272,4.135559,5.081094,0.8494709999999999,1.096414,0.928517,4.0,0.8956228956228957,,0.7777777777777778,,0.05555555555555555,,,0.0,,94.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
14.2,30107,MESA,AZ,Maricopa,244,,,,,0.577438,0.227631,0.093616,2.413651,1.3837700000000002,3.539857,2.943433,4.3437470000000005,0.858843,1.1925,0.8784420000000001,5.0,,,,,,,,0.0,,99.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.4,30108,PHOENIX,AZ,Maricopa,252,,,,,0.576696,0.225466,0.093676,2.412885,1.387291,3.59536,2.456321,4.318417,0.85839,1.172524,0.852042,4.0,,,,,,,,0.0,,85.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
16.1,30110,GOODYEAR,AZ,Maricopa,695,0.11199999999999999,0.0,0.0,0.024,0.213762,0.204066,0.093064,2.389021,1.419158,4.864016,3.660294,4.824249,0.842139,1.673344,0.8904610000000001,2.0,0.1985611510791367,0.2676258992805756,0.2676258992805756,0.07050359712230216,0.4100719424460432,172.0,1.0,3.0,48.0,96.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.2,30111,TUCSON,AZ,Pima,224,0.795,0.46299999999999997,0.0,0.27399999999999997,0.324731,0.261941,0.09458,2.464119,1.408415,7.0066440000000005,3.130469,5.298836,0.84905,1.135505,0.978185,2.0,0.3035714285714285,0.13392857142857142,0.3035714285714285,,0.5401785714285714,224.0,3.0,3.0,47.0,96.0,45375.0,1047279.0,39.1,8,130909.875
15.4,30114,ORO VALLEY,AZ,Pima,793,,,,0.235,0.298814,0.243947,0.091886,2.351569,1.385286,3.965133,2.635478,4.432224,0.8471780000000001,1.053572,0.796936,3.0,0.13745271122320302,0.21185372005044134,0.3669609079445145,0.9281210592686002,0.3707440100882724,141.0,1.0,2.0,57.0,71.0,45375.0,1047279.0,39.1,8,130909.875
15.2,30115,PHOENIX,AZ,Maricopa,577,1.538,1.143,0.0,0.392,0.689529,0.24078,0.092742,2.422912,1.331653,3.5827720000000003,2.787093,4.522262,0.829306,1.9449,0.935249,3.0,0.16984402079722705,0.19064124783362216,0.4454072790294628,0.12305025996533794,0.5684575389948007,220.0,4.0,4.0,63.0,89.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.2,30119,GILBERT,AZ,Maricopa,1197,1.455,1.159,0.373,0.581,0.880975,0.225808,0.090545,2.497179,1.804647,6.178396,2.675151,5.657983,0.974918,0.8638170000000001,1.116429,3.0,0.12949039264828738,0.16541353383458646,0.2723475355054302,0.2347535505430242,0.5413533834586466,168.0,2.0,3.0,56.0,97.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.8,30121,MESA,AZ,Maricopa,450,0.6459999999999999,1.0170000000000001,0.8240000000000001,0.512,0.242447,0.204064,0.10531300000000003,2.567658,2.328103,5.839538,3.638545,6.824432000000002,0.998763,2.049195,1.102854,1.0,0.4266666666666667,0.14,0.3422222222222222,0.44,0.44222222222222224,206.0,2.0,2.0,57.0,82.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.4,30122,GILBERT,AZ,Maricopa,573,0.452,0.639,0.318,1.083,0.418313,0.211963,0.093328,2.181782,1.264002,4.946675,3.205868,6.267685,0.813321,0.870732,0.963337,4.0,,0.13263525305410126,0.19546247818499127,,0.6404886561954625,216.0,4.0,3.0,50.0,82.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.1,30123,SCOTTSDALE,AZ,Maricopa,1212,0.281,0.491,0.677,0.637,0.47722,0.190142,0.089887,2.267921,1.319507,4.807352,6.23192,5.163199,0.8203280000000001,0.930281,1.08285,4.0,0.09818481848184818,0.11386138613861388,0.19554455445544555,0.7838283828382838,0.3077557755775577,154.0,1.0,2.0,66.0,92.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
17.6,03012F,PHOENIX,AZ,Maricopa,1558,5.882000000000001,2.005,,,0.849621,0.273481,0.089516,1.875876,1.165444,3.274095,3.4486,3.778891,0.919179,1.095129,0.927888,3.0,0.06354300385109114,0.248395378690629,0.3363286264441592,0.12259306803594353,0.21245186136071886,,,0.0,,,50263.33333333334,4485414.0,36.9,27,166126.44444444444
15.0,30130,QUEEN CREEK,AZ,Pinal,209,,,,0.231,0.392435,0.225511,0.094826,2.46544,1.405745,5.786904,4.227445,4.691242,0.845126,1.099068,0.979709,3.0,,0.2679425837320574,0.4114832535885167,0.18181818181818185,0.7129186602870813,210.0,2.0,2.0,47.0,87.0,33442.333333333336,462789.0,40.0,2,231394.5
14.2,30131,PHOENIX,AZ,Maricopa,623,,,,,0.460757,0.224562,0.102108,2.562619,1.323141,4.6192910000000005,3.197902,3.794969,0.858663,1.191554,0.8638379999999999,5.0,,,,,,,,0.0,,89.0,50263.33333333334,4485414.0,36.9,27,166126.44444444444
17.9,03013F,TUCSON,AZ,Pima,1874,0.0,0.0,,,0.706933,0.292957,0.088011,2.956427,1.501201,4.246414,4.645714,5.599607,0.917178,0.823384,1.10739,4.0,0.12913553895410887,0.21451440768409816,0.34044823906083244,0.22678762006403416,0.2940234791889008,,,0.0,,,45375.0,1047279.0,39.1,8,130909.875
15.3,31314,GLOBE,AZ,Gila,201,,,,,,,,,,,,,,,,2.0,0.19402985074626866,0.4129353233830846,0.3383084577114428,0.19900497512437806,0.4527363184079602,102.0,0.0,1.0,,99.0,40937.66666666666,54018.0,50.5,1,54018.0
14.4,40004,FAYETTEVILLE,AR,Washington,1679,1.639,1.044,1.3,0.544,0.397837,0.27665100000000004,0.08744299999999999,2.471972,1.418701,6.585283,3.803577,3.827863,0.942695,1.437165,0.959705,3.0,0.12805241215008933,0.13043478260869565,0.3764145324597975,0.4216795711733175,0.3103037522334723,183.0,1.0,3.0,38.0,99.0,41884.66666666666,239187.0,32.3,3,79729.0
15.4,40007,LITTLE ROCK,AR,Pulaski,1975,1.1340000000000001,0.7040000000000001,1.361,0.21600000000000003,0.187438,0.231011,0.08736100000000001,2.895915,1.767051,12.568221,3.107161,7.978314,0.738895,1.194303,1.269668,2.0,0.1478481012658228,0.08962025316455696,0.3159493670886076,0.1331645569620253,0.2405063291139241,214.0,3.0,2.0,71.0,99.0,52901.0,391911.0,37.7,8,48988.875
14.1,40010,ROGERS,AR,Benton,982,1.45,0.478,1.662,0.289,0.141881,0.175794,0.089933,2.160642,1.306673,2.613315,3.5598339999999995,3.43399,0.80514,0.818641,0.68066,3.0,0.1955193482688391,0.17820773930753564,0.3971486761710794,0.2718940936863544,0.4847250509164969,140.0,2.0,4.0,56.0,89.0,93718.33333333331,279141.0,35.7,1,279141.0
16.9,40014,SEARCY,AR,White,1329,0.0,0.605,0.9890000000000001,0.514,1.268377,0.217924,0.102052,2.4397,1.396331,6.093771,2.941578,4.387697,0.960884,1.527555,1.169908,3.0,0.10082768999247554,0.3762227238525207,0.33483822422874343,0.14973664409330326,0.5869074492099323,123.0,,0.0,49.0,55.0,37604.333333333336,78753.0,38.0,1,78753.0
16.5,40016,LITTLE ROCK,AR,Pulaski,1481,0.511,1.205,0.711,0.8859999999999999,0.420534,0.42587,0.08744299999999999,2.377982,1.977288,9.217729,3.243763,7.002607000000001,0.8774190000000001,1.58343,1.240155,3.0,0.03646185010128292,0.07697501688048616,0.15057393652937204,0.30452397029034434,0.3274814314652262,206.0,5.0,4.0,40.0,91.0,52901.0,391911.0,37.7,8,48988.875
15.5,40017,HARRISON,AR,Boone,321,,,,0.0,0.934869,0.221999,0.094297,2.480335,1.408543,5.6551550000000015,3.010444,4.6835559999999985,0.8485299999999999,1.458218,1.077135,2.0,,0.4361370716510904,0.3644859813084112,0.4392523364485981,0.9439252336448598,164.0,2.0,2.0,47.0,90.0,36582.66666666666,37432.0,42.1,1,37432.0
16.2,40020,JONESBORO,AR,Craighead,1620,0.737,0.37200000000000005,1.274,0.389,0.536471,0.197575,0.0883,1.831883,2.539407,5.144647,3.175828,4.770989,1.080253,1.263166,1.008237,3.0,0.15,0.27530864197530863,0.29444444444444445,0.11975308641975307,0.4722222222222222,195.0,,0.0,79.0,96.0,38740.66666666666,110332.0,34.3,2,55166.0
15.2,40022,SPRINGDALE,AR,Washington,767,1.028,0.6,0.483,0.207,0.209014,0.232704,0.103495,2.589727,1.158217,4.5651769999999985,5.398417,3.616063,0.8204309999999999,0.892023,0.879913,3.0,0.395045632333768,0.3116036505867014,0.3728813559322034,0.14732724902216424,0.3820078226857888,145.0,0.0,3.0,58.0,73.0,41884.66666666666,239187.0,32.3,3,79729.0
15.1,40026,HOT SPRINGS,AR,Garland,1467,0.42200000000000004,0.41100000000000003,1.77,0.13,0.122482,0.185624,0.102112,2.28673,1.515541,3.91815,2.012966,4.5496620000000005,1.094614,0.8232860000000001,0.711883,3.0,0.1390593047034765,0.18950238582140425,0.4533060668029994,0.19700068166325835,0.4498977505112474,168.0,2.0,3.0,84.0,98.0,41971.0,99386.0,45.5,2,49693.0
16.8,40027,MOUNTAIN HOME,AR,Baxter,1265,0.0,1.445,0.0,0.306,0.6593,0.225845,0.090242,3.506554,1.229435,6.02467,1.871387,5.052955,0.93279,1.343401,0.973268,5.0,0.25296442687747034,0.2845849802371542,0.4837944664031621,0.43557312252964425,0.4150197628458498,134.0,,0.0,41.0,96.0,38168.66666666666,41932.0,52.2,1,41932.0
15.2,40029,CONWAY,AR,Faulkner,934,1.739,0.8390000000000001,2.181,0.78,0.704454,0.310501,0.103751,2.133281,1.49085,3.89911,5.270131,4.285089,0.8155979999999999,0.943029,1.054667,3.0,0.14453961456102785,0.24089935760171305,0.21413276231263384,0.3426124197002141,0.569593147751606,128.0,,0.0,59.0,99.0,39793.66666666666,126007.0,33.6,2,63003.5
16.6,40036,NORTH LITTLE ROCK,AR,Pulaski,1308,0.374,1.001,0.48700000000000004,0.114,0.122307,0.25252600000000003,0.102224,2.168464,1.208194,3.64681,2.905055,3.887779,0.784401,0.800196,0.703508,3.0,0.18501529051987767,0.24464831804281345,0.34938837920489296,0.13685015290519878,0.536697247706422,208.0,,0.0,69.0,84.0,52901.0,391911.0,37.7,8,48988.875
16.7,40039,PARAGOULD,AR,Greene,365,,1.127,,1.4169999999999998,0.736926,0.215852,0.094126,2.400522,,,4.269095,,0.842434,1.468342,1.077416,2.0,0.09315068493150687,0.4356164383561644,0.40821917808219177,,0.5287671232876713,144.0,,0.0,54.0,100.0,36327.66666666666,45325.0,38.3,1,45325.0
15.8,40041,RUSSELLVILLE,AR,Pope,456,0.941,0.0,0.0,0.21600000000000003,0.244641,0.208615,0.093378,2.365628,1.35086,4.207637999999998,3.195206,4.927956,0.8307,1.052123,0.836073,2.0,0.2412280701754386,0.2894736842105263,0.5789473684210527,0.17105263157894735,0.6600877192982456,142.0,,0.0,44.0,93.0,35674.0,64072.0,36.2,1,64072.0
16.0,40051,MONTICELLO,AR,Drew,235,,,,1.271,0.392372,0.22513200000000005,0.094894,2.530155,,,4.226171,,,1.183352,0.971715,,,0.6765957446808512,0.5234042553191489,,,134.0,3.0,1.0,40.0,78.0,38296.333333333336,18219.0,37.3,1,18219.0
14.5,40055,FORT SMITH,AR,Sebastian,1365,1.744,1.1340000000000001,2.931,0.82,5.019726,0.402709,0.101619,2.24643,1.195461,3.969636,2.805778,4.847991,0.8227770000000001,1.416094,2.204101,2.0,0.3025641025641025,0.3384615384615385,0.4981684981684982,0.11794871794871795,0.4315018315018315,107.0,,0.0,36.0,85.0,43458.333333333336,127827.0,38.0,2,63913.5
15.5,40062,FORT SMITH,AR,Sebastian,1543,1.198,1.406,1.028,0.22699999999999998,0.096053,0.208155,0.087983,2.575126,2.138669,4.390454,3.116155,5.379589,0.796143,0.8050109999999999,0.860108,3.0,0.1931302657161374,0.2164614387556708,0.45755022683084895,0.4264419961114712,0.4530136098509398,198.0,5.0,3.0,57.0,100.0,43458.333333333336,127827.0,38.0,2,63913.5
16.7,40071,PINE BLUFF,AR,Jefferson,876,3.697,1.713,2.24,1.1740000000000002,0.441175,0.409759,0.104666,2.36842,1.567796,3.1252560000000003,3.563563,4.655241,0.810195,0.979749,0.910517,3.0,0.1872146118721461,0.2488584474885845,0.4383561643835616,0.136986301369863,0.45662100456620996,165.0,,0.0,63.0,88.0,36671.0,66824.0,39.3,1,66824.0
16.3,40078,HOT SPRINGS,AR,Garland,770,1.554,1.139,2.888,0.158,0.180223,0.202081,0.104094,2.550862,1.413234,8.297975,6.86354,3.783622,0.823521,0.956624,1.084994,1.0,0.2077922077922078,0.22467532467532467,0.3818181818181817,0.12337662337662338,0.6441558441558441,179.0,3.0,2.0,77.0,78.0,41971.0,99386.0,45.5,2,49693.0
16.1,40084,BENTON,AR,Saline,578,2.9389999999999996,0.0,,0.16699999999999998,0.247727,0.215288,0.093511,2.364916,1.382551,4.0274800000000015,2.58986,4.435214,0.8423350000000001,1.080136,0.7782939999999999,3.0,0.16608996539792387,0.31833910034602075,0.3788927335640138,0.28027681660899656,0.4723183391003461,168.0,3.0,2.0,35.0,99.0,43795.66666666666,122437.0,40.0,1,122437.0
14.4,40088,EL DORADO,AR,Union,384,,0.6920000000000001,,0.634,1.273046,0.215208,0.093842,2.631426,1.329424,4.276763,2.665352,4.918775,0.842809,1.418051,1.120379,4.0,0.3255208333333333,0.14583333333333334,0.4791666666666667,0.15364583333333334,0.5234375,122.0,2.0,2.0,63.0,47.0,46205.66666666666,38682.0,40.3,1,38682.0
15.2,04009F,FAYETTEVILLE,AR,Washington,376,,,,,0.40086,0.226079,0.094742,2.523468,,,4.159484,,0.851407,1.158354,0.960458,5.0,,0.4627659574468085,0.3404255319148936,,0.40425531914893614,,,0.0,,,41884.66666666666,239187.0,32.3,3,79729.0
18.4,04010F,LITTLE ROCK,AR,Pulaski,1796,1.6340000000000001,0.927,,,0.239849,0.191988,0.089245,3.443806,1.624525,4.564851,3.625674,6.674635,0.906767,1.135355,0.993484,3.0,0.10746102449888642,0.2717149220489978,0.393652561247216,0.05456570155902005,0.2410913140311804,,,0.0,,,52901.0,391911.0,37.7,8,48988.875
16.3,40114,LITTLE ROCK,AR,Pulaski,2699,1.8330000000000002,1.043,1.374,0.265,0.048011,0.17623699999999998,0.141139,2.148077,1.3980780000000002,3.678857,3.453029,3.069186,0.865152,1.241387,0.689796,3.0,0.13560577991848832,0.16228232678769916,0.29566506113375324,0.13523527232308266,0.40533530937384216,174.0,,0.0,78.0,83.0,52901.0,391911.0,37.7,8,48988.875
15.5,40118,JONESBORO,AR,Craighead,1546,0.204,0.441,3.428,0.46299999999999997,0.134794,0.188556,0.101213,2.086226,1.411639,3.786475,2.437391,5.273739,0.806703,1.183383,0.7693409999999999,3.0,0.14359637774902975,0.21733505821474772,0.4754204398447607,0.2794307891332471,0.5789133247089263,110.0,2.0,3.0,62.0,95.0,38740.66666666666,110332.0,34.3,2,55166.0
14.5,40119,BATESVILLE,AR,Independence,849,1.6269999999999998,0.212,0.98,0.37200000000000005,0.190754,0.230748,0.090979,2.073354,1.436458,4.236039,2.038159,5.873149,0.82632,0.955589,0.808318,2.0,0.22025912838633688,0.3215547703180212,0.408716136631331,0.32273262661955243,0.3627797408716137,131.0,,0.0,65.0,97.0,36557.66666666666,37825.0,39.1,1,37825.0
15.8,40134,LITTLE ROCK,AR,Pulaski,1190,0.9259999999999999,1.734,2.1430000000000002,0.545,0.7993100000000001,0.371787,0.103565,3.509585,0.8942629999999999,4.614795,2.619921,4.984917,0.847665,1.390608,1.0128700000000002,5.0,0.4411764705882353,0.09327731092436976,0.5638655462184874,,0.13277310924369748,226.0,1.0,1.0,100.0,63.0,52901.0,391911.0,37.7,8,48988.875
15.6,40137,SHERWOOD,AR,Pulaski,406,,0.27399999999999997,,0.863,0.353086,0.215214,0.094465,2.293308,1.398677,5.06657,3.605078,5.188491,,1.179465,0.93582,4.0,0.1354679802955665,0.1477832512315271,0.27586206896551724,,0.2857142857142857,176.0,4.0,2.0,39.0,100.0,52901.0,391911.0,37.7,8,48988.875
15.3,40147,NO LITTLE ROCK,AR,Pulaski,632,,,,,0.444255,0.264323,0.091138,3.037491,1.301868,2.4996400000000003,1.97145,3.673776,0.8538100000000001,1.177882,0.734225,5.0,,,,,,175.0,,0.0,,98.0,52901.0,391911.0,37.7,8,48988.875
15.7,40154,CONWAY,AR,Faulkner,468,0.7020000000000001,0.0,,0.0,0.274877,0.214164,0.093453,2.62511,1.376852,6.33943,3.300829,4.960728,0.8402040000000001,1.084457,0.926265,3.0,0.202991452991453,0.17307692307692307,0.3696581196581197,0.23504273504273504,0.42948717948717946,119.0,,0.0,65.0,81.0,39793.66666666666,126007.0,33.6,2,63003.5
16.7,50002,HAYWARD,CA,Alameda,425,,1.4069999999999998,,0.6859999999999999,0.636887,0.252255,0.093594,2.643598,1.400039,6.894609,2.925147,4.745561,1.006033,1.11497,1.027094,3.0,0.2,0.3647058823529412,0.3694117647058823,0.48,0.6658823529411765,189.0,,0.0,,,80423.66666666669,1671329.0,37.9,9,185703.22222222222
15.1,50006,EUREKA,CA,Humboldt,931,0.0,1.548,0.6679999999999999,0.782,0.557338,0.257858,0.11633,2.521987,1.246038,5.121854,2.689877,5.2529900000000005,0.813779,1.558029,0.967696,2.0,0.19548872180451127,0.1385606874328679,0.3673469387755102,0.15574650912996774,0.4479054779806659,201.0,8.0,2.0,49.0,72.0,46897.33333333334,135558.0,38.9,1,135558.0
13.2,50007,BURLINGAME,CA,San Mateo,1207,0.428,0.5579999999999999,0.39,0.306,0.316551,0.256448,0.08955199999999999,2.93467,1.698163,6.569289,3.67907,4.3475199999999985,0.811348,1.126439,0.966648,4.0,0.115990057995029,0.08947804473902236,0.33140016570008285,0.2767191383595692,0.20215410107705054,170.0,,0.0,80.0,84.0,133102.0,766573.0,39.9,3,255524.33333333334
15.2,50008,SAN FRANCISCO,CA,Placer,307,0.0,0.97,0.0,1.093,0.847989,0.220894,0.09445,2.555809,1.399845,7.285466,4.072445,4.641051,0.8568690000000001,1.169216,1.148449,3.0,,0.11726384364820848,0.15960912052117265,0.16612377850162866,0.2019543973941368,128.0,,0.0,42.0,91.0,68478.66666666669,398329.0,42.3,4,99582.25
15.2,50009,NAPA,CA,Napa,831,0.541,1.589,0.828,0.535,0.161597,0.235471,0.091001,2.1357,1.357152,5.276357,2.232445,5.555613,0.8367610000000001,1.323015,0.8352139999999999,3.0,0.15403128760529486,0.1263537906137184,0.4103489771359807,0.26714801444043323,0.3634175691937425,140.0,1.0,2.0,64.0,77.0,75485.0,137744.0,42.2,2,68872.0
14.8,50013,SAINT HELENA,CA,Napa,633,0.0,0.872,,0.24600000000000002,0.191588,0.206322,0.091748,3.025571,2.006491,4.533318,3.97443,4.438159,0.8376319999999999,1.33236,0.907169,,0.3017377567140601,0.10268562401263824,0.339652448657188,,0.2148499210110585,107.0,0.0,1.0,,92.0,75485.0,137744.0,42.2,2,68872.0
15.6,50014,JACKSON,CA,Amador,348,,,,0.6759999999999999,0.313221,0.261155,0.094358,2.461267,1.399713,4.530741,2.9441610000000003,5.846121,0.8343309999999999,1.077551,0.91353,5.0,,0.3074712643678161,0.36781609195402293,0.2298850574712644,0.5689655172413793,118.0,,0.0,94.0,78.0,44722.0,39752.0,50.3,1,39752.0
15.5,50017,SACRAMENTO,CA,Sacramento,1056,0.757,1.492,0.429,0.418,0.323918,0.292717,0.090659,2.365777,1.94563,5.713359,4.0885370000000005,4.639717,0.984298,0.92029,0.985029,4.0,0.4573863636363637,0.14204545454545456,0.3825757575757576,0.21117424242424246,0.2689393939393939,164.0,,0.0,75.0,92.0,54257.33333333334,1552058.0,36.6,7,221722.57142857142
15.5,50022,RIVERSIDE,CA,Riverside,1002,0.354,0.55,0.264,0.653,0.202595,0.284569,0.089357,2.280507,1.2625540000000002,7.546898,4.304345,5.073407,0.812975,1.0641770000000002,0.998927,2.0,0.21457085828343314,0.1217564870259481,0.281437125748503,0.07085828343313373,0.3473053892215569,201.0,2.0,4.0,90.0,49.0,42391.333333333336,2470546.0,36.2,11,224595.0909090909
